enrollment_id,attendance_date,status
3035,2025-06-14,Present
2530,2025-06-22,Absent
4093,2025-09-19,Present
3980,2025-05-08,Present
1466,2025-03-10,Absent
2637,2025-02-20,Absent
3381,2025-06-16,Absent
4172,2025-08-26,Present
2140,2025-05-28,Present
1711,2025-03-16,Absent
2841,2025-01-11,Present
3826,2025-06-24,Present
2626,2025-05-07,Absent
3993,2025-05-18,Absent
4133,2025-04-28,Absent
3177,2025-03-25,Present
2253,2025-05-09,Present
1633,2025-02-03,Present
4122,2025-06-03,Present
4221,2025-11-10,Absent
3362,2025-11-06,Present
1892,2025-04-11,Present
2165,2025-07-02,Absent
3928,2025-08-17,Absent
3226,2025-07-11,Present
596,2025-10-04,Absent
3893,2025-10-11,Absent
1674,2025-07-18,Absent
2660,2025-06-09,Present
2414,2025-10-17,Absent
548,2025-04-02,Present
967,2025-05-17,Present
3316,2025-01-18,Present
943,2025-03-24,Absent
1391,2025-04-23,Present
3211,2025-01-18,Absent
742,2025-02-01,Absent
3243,2025-06-20,Present
4099,2025-04-20,Absent
2048,2025-08-20,Absent
1126,2025-03-02,Present
4609,2025-07-17,Present
4668,2025-10-02,Absent
462,2025-07-01,Present
4460,2025-02-06,Present
2782,2025-03-16,Present
800,2025-06-06,Absent
2603,2025-08-31,Present
2373,2025-07-23,Present
4814,2025-08-10,Absent
392,2025-04-22,Absent
2016,2025-09-18,Absent
4343,2025-02-28,Absent
14,2025-11-03,Present
4780,2025-04-28,Absent
3553,2025-05-14,Present
2957,2025-08-26,Present
3477,2025-01-11,Present
1259,2025-02-08,Present
4861,2025-02-11,Absent
2863,2025-01-02,Absent
3425,2025-03-13,Absent
1026,2025-03-11,Present
2095,2025-02-11,Absent
553,2025-03-30,Present
4887,2025-04-03,Present
2219,2025-06-13,Present
2096,2025-06-30,Absent
3645,2025-06-29,Present
3449,2025-05-14,Present
3735,2025-04-01,Present
1618,2025-04-02,Absent
1473,2025-04-11,Present
812,2025-06-28,Present
1554,2025-04-17,Absent
2580,2025-10-19,Absent
1028,2025-04-07,Absent
1897,2025-07-17,Present
1299,2025-05-20,Absent
4444,2025-11-07,Absent
1706,2025-01-02,Absent
9,2025-04-29,Present
3987,2025-10-25,Absent
1635,2025-10-28,Absent
1066,2025-02-24,Present
1717,2025-04-05,Absent
592,2025-02-04,Present
3105,2025-10-08,Present
4466,2025-10-03,Absent
133,2025-08-14,Absent
1082,2025-04-08,Absent
4889,2025-11-07,Absent
849,2025-08-24,Absent
414,2025-03-28,Present
1893,2025-07-27,Present
3444,2025-03-14,Absent
4620,2025-10-01,Present
3479,2025-05-05,Absent
3937,2025-10-25,Absent
3971,2025-10-04,Absent
3925,2025-08-18,Present
3149,2025-08-07,Absent
3367,2025-08-14,Absent
2691,2025-04-02,Present
3623,2025-04-11,Present
2170,2025-05-13,Absent
440,2025-07-15,Present
355,2025-06-27,Absent
4175,2025-01-31,Present
3708,2025-03-19,Present
3003,2025-04-17,Absent
1802,2025-05-03,Absent
1752,2025-04-02,Present
3265,2025-04-16,Absent
417,2025-03-14,Present
94,2025-08-02,Present
4142,2025-08-23,Present
3850,2025-05-24,Present
898,2025-05-14,Present
3524,2025-03-19,Absent
39,2025-01-14,Present
67,2025-08-15,Absent
3691,2025-03-20,Present
4846,2025-06-20,Present
1191,2025-06-08,Absent
3295,2025-06-25,Absent
137,2025-10-11,Absent
2547,2025-10-29,Absent
2466,2025-07-07,Present
453,2025-01-30,Present
832,2025-09-19,Present
570,2025-09-12,Absent
354,2025-02-25,Absent
2626,2025-10-03,Absent
226,2025-06-09,Present
1286,2025-10-07,Absent
556,2025-03-27,Present
2866,2025-04-15,Absent
53,2025-02-23,Absent
475,2025-06-19,Absent
3211,2025-01-05,Absent
3493,2025-11-01,Present
4295,2025-04-28,Present
2947,2025-01-14,Present
823,2025-07-17,Absent
2130,2025-02-14,Absent
341,2025-06-02,Absent
4004,2025-05-02,Absent
4536,2025-09-11,Absent
1037,2025-04-19,Absent
4490,2025-05-22,Absent
697,2025-11-07,Absent
4551,2025-02-19,Present
449,2025-10-21,Present
3951,2025-06-19,Present
3121,2025-06-14,Present
651,2025-04-22,Absent
1966,2025-06-29,Absent
3600,2025-01-27,Absent
3913,2025-03-04,Present
2209,2025-02-14,Absent
117,2025-03-19,Absent
631,2025-05-17,Present
1771,2025-11-09,Absent
2050,2025-03-15,Absent
2643,2025-07-15,Present
4631,2025-10-21,Absent
2985,2025-03-30,Absent
457,2025-07-17,Present
802,2025-09-04,Present
4541,2025-10-19,Absent
3565,2025-11-07,Absent
1740,2025-08-03,Absent
3350,2025-01-24,Absent
177,2025-01-03,Present
1974,2025-05-18,Absent
1084,2025-08-09,Absent
114,2025-04-27,Present
906,2025-05-26,Present
3941,2025-06-18,Present
1559,2025-01-14,Present
532,2025-09-07,Present
1776,2025-06-14,Absent
1608,2025-01-30,Absent
4599,2025-02-11,Absent
1160,2025-02-26,Absent
202,2025-04-11,Present
4763,2025-06-22,Present
2707,2025-05-30,Present
1460,2025-01-22,Present
2423,2025-03-01,Present
415,2025-06-08,Absent
2791,2025-10-30,Absent
1313,2025-07-06,Present
3992,2025-02-28,Present
4034,2025-05-02,Absent
559,2025-07-08,Absent
4210,2025-06-06,Absent
1053,2025-06-11,Absent
3516,2025-07-02,Absent
3061,2025-04-06,Present
4697,2025-08-30,Absent
1947,2025-02-02,Present
335,2025-06-09,Present
611,2025-03-09,Present
2961,2025-10-26,Absent
4957,2025-03-15,Present
3735,2025-06-02,Absent
2516,2025-09-20,Absent
3528,2025-03-02,Absent
1822,2025-05-14,Present
3999,2025-06-11,Present
4194,2025-07-22,Absent
345,2025-10-02,Present
689,2025-02-24,Present
3865,2025-04-08,Present
2255,2025-10-09,Absent
4901,2025-09-23,Present
3951,2025-06-09,Absent
4414,2025-08-21,Present
505,2025-01-10,Absent
3691,2025-03-27,Present
268,2025-03-27,Absent
2304,2025-04-17,Present
103,2025-07-12,Present
4003,2025-03-26,Present
1316,2025-08-13,Present
2154,2025-08-25,Present
2142,2025-09-12,Absent
3929,2025-08-12,Absent
1245,2025-02-11,Present
2049,2025-09-05,Present
339,2025-10-09,Absent
1521,2025-08-14,Absent
1595,2025-09-09,Present
70,2025-09-09,Present
1512,2025-05-03,Present
3530,2025-01-01,Present
3106,2025-10-20,Present
1673,2025-01-23,Present
3600,2025-04-21,Present
3415,2025-08-06,Present
4561,2025-05-02,Present
2043,2025-03-29,Present
4744,2025-04-30,Present
312,2025-07-27,Absent
4505,2025-10-03,Present
3444,2025-01-08,Present
369,2025-01-19,Present
655,2025-09-12,Absent
4687,2025-04-10,Present
2883,2025-05-05,Present
2527,2025-08-15,Absent
1806,2025-07-08,Present
1168,2025-06-07,Present
2000,2025-02-28,Present
1458,2025-04-12,Absent
1407,2025-10-22,Absent
1901,2025-05-20,Present
735,2025-01-08,Present
4307,2025-05-06,Absent
2723,2025-03-28,Present
3800,2025-07-26,Present
1592,2025-08-16,Absent
1210,2025-05-14,Present
2501,2025-01-10,Absent
3408,2025-10-30,Absent
2756,2025-06-11,Present
2329,2025-02-04,Present
2260,2025-01-13,Absent
2786,2025-01-22,Absent
1247,2025-09-04,Absent
1342,2025-08-28,Present
2068,2025-01-21,Present
4033,2025-08-25,Present
2449,2025-08-04,Absent
2257,2025-05-30,Present
4224,2025-07-05,Present
276,2025-04-26,Present
3461,2025-09-02,Present
3102,2025-10-31,Present
223,2025-02-15,Absent
3009,2025-05-17,Present
4205,2025-07-21,Present
2491,2025-10-29,Absent
37,2025-10-05,Present
488,2025-04-25,Absent
1948,2025-11-03,Absent
2371,2025-07-20,Absent
1002,2025-06-08,Absent
1084,2025-06-07,Present
121,2025-09-29,Absent
3131,2025-07-02,Absent
2031,2025-02-03,Absent
4642,2025-10-03,Present
543,2025-05-16,Present
4787,2025-07-19,Absent
2816,2025-03-30,Present
3840,2025-01-03,Absent
4274,2025-05-07,Present
4593,2025-06-09,Present
4217,2025-08-24,Present
1654,2025-03-17,Present
1056,2025-06-06,Absent
2791,2025-10-25,Present
128,2025-03-06,Present
1549,2025-05-29,Absent
4714,2025-03-06,Present
472,2025-09-27,Present
3066,2025-01-30,Present
2630,2025-07-27,Absent
1833,2025-11-09,Absent
705,2025-11-03,Absent
2045,2025-04-21,Present
3472,2025-04-23,Present
4785,2025-08-02,Present
2760,2025-06-17,Absent
335,2025-04-04,Absent
4655,2025-02-24,Absent
3192,2025-02-05,Present
3566,2025-03-29,Present
3721,2025-05-31,Present
2488,2025-02-27,Present
1200,2025-07-19,Absent
776,2025-05-03,Absent
3291,2025-07-31,Present
181,2025-01-06,Present
60,2025-06-10,Absent
3030,2025-04-28,Absent
3698,2025-05-08,Present
1656,2025-10-09,Absent
2746,2025-06-24,Absent
4273,2025-01-16,Present
2613,2025-09-18,Absent
3575,2025-03-30,Present
2087,2025-10-01,Absent
3972,2025-09-19,Present
2170,2025-02-17,Absent
3669,2025-03-24,Present
354,2025-09-17,Present
4355,2025-10-14,Present
3996,2025-03-27,Absent
479,2025-04-17,Absent
1732,2025-02-25,Absent
4432,2025-06-24,Absent
1528,2025-09-14,Absent
138,2025-02-24,Absent
1267,2025-10-03,Absent
1760,2025-05-01,Present
3246,2025-08-29,Present
3653,2025-04-17,Absent
1160,2025-06-27,Present
4189,2025-04-18,Absent
2902,2025-11-07,Present
1993,2025-02-13,Absent
4856,2025-10-26,Absent
2787,2025-04-02,Absent
4446,2025-01-10,Absent
2793,2025-03-19,Present
1986,2025-03-05,Absent
2611,2025-08-09,Absent
2174,2025-06-07,Present
2290,2025-07-24,Absent
1060,2025-01-04,Absent
1074,2025-09-09,Absent
4803,2025-10-18,Present
1709,2025-10-07,Present
2101,2025-04-27,Absent
1739,2025-01-10,Present
485,2025-10-02,Present
11,2025-10-08,Absent
4107,2025-03-05,Absent
4618,2025-11-10,Absent
1794,2025-01-03,Present
1272,2025-05-22,Absent
3386,2025-05-20,Present
3516,2025-10-21,Present
1117,2025-02-12,Present
4360,2025-02-17,Absent
4204,2025-06-03,Absent
3664,2025-06-05,Present
1841,2025-09-19,Absent
945,2025-06-06,Absent
2426,2025-08-23,Absent
1094,2025-09-10,Present
2156,2025-03-15,Absent
581,2025-06-05,Present
2251,2025-11-08,Absent
3156,2025-04-07,Present
4537,2025-11-02,Absent
1678,2025-03-24,Present
4136,2025-02-21,Present
2235,2025-07-18,Present
2446,2025-07-17,Present
4640,2025-08-18,Present
177,2025-05-21,Present
2225,2025-09-19,Absent
1396,2025-05-08,Absent
3046,2025-06-01,Absent
2497,2025-07-10,Absent
569,2025-06-29,Absent
4546,2025-07-11,Absent
1464,2025-04-10,Present
4114,2025-01-16,Present
3308,2025-03-13,Present
4797,2025-10-12,Absent
2665,2025-03-08,Present
3829,2025-06-06,Present
4773,2025-03-10,Absent
4441,2025-01-25,Present
429,2025-07-15,Present
4314,2025-01-26,Present
3159,2025-09-25,Present
1800,2025-05-13,Present
389,2025-03-20,Present
4809,2025-08-24,Absent
1841,2025-05-18,Absent
9,2025-05-02,Present
2504,2025-08-11,Absent
3271,2025-04-01,Absent
4378,2025-07-05,Present
3826,2025-08-26,Present
3731,2025-04-23,Present
1431,2025-02-16,Present
2754,2025-10-21,Present
1176,2025-11-07,Present
3068,2025-10-26,Present
1389,2025-08-03,Present
4050,2025-09-01,Present
1912,2025-06-12,Present
2563,2025-01-11,Present
2004,2025-01-28,Absent
4621,2025-10-13,Absent
590,2025-03-27,Absent
2331,2025-03-13,Absent
3159,2025-10-11,Present
145,2025-09-13,Present
4824,2025-09-08,Present
780,2025-11-10,Absent
1450,2025-04-16,Absent
303,2025-04-06,Absent
3890,2025-01-12,Absent
196,2025-10-10,Present
2270,2025-07-28,Absent
2953,2025-10-27,Present
1172,2025-08-28,Present
3348,2025-01-01,Present
171,2025-05-05,Absent
1048,2025-05-27,Present
3302,2025-05-20,Present
1144,2025-07-25,Present
4904,2025-03-30,Present
3249,2025-01-03,Absent
850,2025-01-25,Absent
3218,2025-02-21,Present
514,2025-05-25,Absent
3168,2025-10-30,Absent
2254,2025-08-22,Present
1605,2025-08-12,Present
1816,2025-03-11,Absent
1518,2025-01-29,Absent
2091,2025-01-22,Present
3349,2025-02-07,Absent
4452,2025-02-15,Absent
580,2025-05-11,Absent
4639,2025-10-12,Present
2890,2025-09-26,Present
972,2025-05-09,Absent
950,2025-04-03,Present
874,2025-06-26,Present
4409,2025-05-11,Present
4071,2025-05-24,Absent
1545,2025-09-27,Present
3135,2025-10-20,Absent
4232,2025-01-09,Absent
4638,2025-06-13,Present
3664,2025-01-26,Absent
1598,2025-09-03,Absent
2789,2025-10-02,Absent
4963,2025-11-05,Present
1487,2025-06-17,Absent
4711,2025-09-06,Present
2327,2025-04-10,Present
1002,2025-10-06,Absent
206,2025-06-11,Present
1019,2025-06-22,Present
2817,2025-03-04,Present
2335,2025-02-07,Absent
796,2025-11-10,Absent
4259,2025-08-18,Present
3353,2025-04-03,Absent
1156,2025-03-17,Absent
4253,2025-10-08,Absent
2967,2025-04-21,Absent
874,2025-04-06,Present
2096,2025-04-28,Absent
1739,2025-07-24,Absent
1367,2025-09-23,Absent
4119,2025-11-07,Absent
2398,2025-10-28,Present
2176,2025-08-31,Present
2464,2025-10-28,Present
2533,2025-07-29,Absent
2213,2025-04-26,Absent
923,2025-04-15,Absent
2116,2025-10-06,Absent
3305,2025-02-23,Absent
1990,2025-03-09,Absent
717,2025-03-06,Present
4170,2025-05-24,Present
1715,2025-08-29,Present
3871,2025-09-02,Absent
3693,2025-08-03,Present
3637,2025-02-18,Absent
553,2025-07-31,Absent
2535,2025-03-10,Absent
4251,2025-11-08,Present
4641,2025-05-26,Absent
1049,2025-02-01,Absent
4717,2025-06-09,Absent
2007,2025-03-19,Absent
4783,2025-08-31,Present
3646,2025-10-07,Present
4920,2025-03-19,Present
4500,2025-01-28,Absent
2199,2025-01-18,Present
3928,2025-07-04,Absent
3307,2025-03-18,Present
4678,2025-02-28,Absent
1062,2025-07-30,Present
1672,2025-11-05,Present
756,2025-05-08,Present
3250,2025-01-11,Present
1538,2025-07-05,Absent
2405,2025-02-08,Absent
2360,2025-06-14,Absent
107,2025-10-24,Absent
3089,2025-04-09,Absent
810,2025-02-08,Absent
1607,2025-03-11,Absent
3078,2025-08-08,Present
3373,2025-08-10,Absent
836,2025-07-07,Absent
1089,2025-04-23,Present
4107,2025-04-19,Absent
1903,2025-10-08,Absent
3929,2025-01-23,Absent
2386,2025-01-18,Absent
484,2025-01-19,Absent
1009,2025-06-02,Absent
66,2025-01-03,Present
4061,2025-07-08,Present
2924,2025-05-10,Absent
1494,2025-04-08,Present
4371,2025-10-27,Present
2327,2025-01-20,Absent
3670,2025-05-06,Present
1069,2025-07-04,Present
1002,2025-02-18,Present
635,2025-01-28,Absent
4324,2025-01-10,Present
3048,2025-03-03,Present
3954,2025-04-21,Present
2564,2025-06-01,Absent
873,2025-02-02,Present
327,2025-04-17,Present
855,2025-01-11,Absent
3741,2025-09-26,Absent
3616,2025-03-05,Absent
1089,2025-03-21,Present
365,2025-10-31,Present
3149,2025-06-30,Absent
2369,2025-01-08,Present
591,2025-02-24,Present
901,2025-06-16,Present
3878,2025-10-28,Absent
4471,2025-08-29,Present
490,2025-10-26,Present
1555,2025-06-11,Absent
1091,2025-05-01,Absent
3623,2025-10-17,Present
4390,2025-07-22,Present
3400,2025-07-05,Present
4843,2025-06-11,Absent
433,2025-01-02,Present
4581,2025-10-08,Present
2810,2025-02-15,Present
2104,2025-07-16,Present
2320,2025-09-06,Present
4825,2025-01-16,Absent
1329,2025-10-18,Present
1378,2025-05-03,Absent
1154,2025-02-20,Absent
359,2025-07-14,Present
1012,2025-11-07,Absent
3311,2025-05-21,Present
3882,2025-01-25,Present
2116,2025-05-08,Absent
4579,2025-07-22,Present
1894,2025-08-14,Present
2856,2025-06-04,Absent
1951,2025-03-23,Present
1052,2025-03-10,Present
2973,2025-03-11,Present
545,2025-07-30,Present
2908,2025-06-22,Present
396,2025-02-19,Absent
326,2025-01-27,Present
2733,2025-06-16,Present
637,2025-06-19,Absent
4609,2025-02-01,Absent
431,2025-07-11,Present
3314,2025-06-02,Absent
2808,2025-07-19,Absent
2276,2025-08-14,Present
3054,2025-05-21,Absent
464,2025-07-30,Absent
556,2025-07-21,Present
1179,2025-08-29,Present
4423,2025-02-19,Absent
2711,2025-06-17,Present
1788,2025-04-09,Absent
2108,2025-09-18,Absent
595,2025-08-02,Present
3299,2025-09-21,Absent
173,2025-01-18,Absent
1932,2025-07-28,Present
942,2025-06-19,Absent
4177,2025-08-12,Present
1491,2025-01-08,Absent
820,2025-02-04,Present
799,2025-06-19,Present
3694,2025-03-24,Present
2732,2025-03-31,Absent
4865,2025-03-14,Present
4977,2025-01-23,Absent
3551,2025-08-30,Absent
1011,2025-08-18,Absent
453,2025-05-15,Absent
4622,2025-06-30,Present
3466,2025-01-25,Present
3032,2025-10-10,Present
240,2025-09-27,Present
46,2025-05-02,Absent
3548,2025-04-02,Present
4621,2025-07-09,Absent
1665,2025-01-23,Present
2050,2025-08-09,Absent
1824,2025-08-25,Absent
3087,2025-03-18,Absent
1650,2025-09-07,Present
3160,2025-03-08,Absent
527,2025-08-14,Present
2286,2025-08-27,Present
3201,2025-08-30,Absent
1873,2025-02-23,Absent
1809,2025-06-03,Absent
3749,2025-06-25,Absent
2920,2025-03-10,Absent
351,2025-11-01,Absent
513,2025-07-12,Absent
1374,2025-04-19,Absent
4012,2025-04-05,Absent
2400,2025-11-04,Present
4686,2025-02-04,Absent
3607,2025-07-05,Present
4965,2025-11-05,Absent
4101,2025-05-09,Present
183,2025-04-17,Present
3932,2025-01-02,Absent
4286,2025-10-16,Absent
3117,2025-08-19,Present
4524,2025-10-13,Present
3224,2025-01-27,Absent
1907,2025-06-21,Absent
1613,2025-08-25,Present
3130,2025-01-01,Absent
963,2025-10-10,Present
3071,2025-02-16,Absent
43,2025-06-14,Absent
133,2025-03-16,Present
1403,2025-10-23,Absent
475,2025-03-24,Present
2147,2025-10-11,Present
4585,2025-08-05,Absent
1048,2025-08-29,Absent
2927,2025-02-19,Present
3814,2025-01-14,Present
714,2025-04-05,Absent
4659,2025-01-22,Absent
4859,2025-05-04,Absent
889,2025-05-11,Absent
4346,2025-06-26,Present
476,2025-10-06,Present
422,2025-09-14,Present
3438,2025-06-24,Absent
1074,2025-08-25,Present
1890,2025-03-16,Absent
3476,2025-09-06,Absent
4626,2025-05-29,Present
4878,2025-06-04,Absent
3745,2025-05-06,Present
492,2025-09-11,Present
405,2025-02-02,Present
130,2025-08-07,Present
1149,2025-08-08,Absent
1517,2025-01-06,Absent
4068,2025-07-31,Absent
1185,2025-01-11,Absent
122,2025-05-23,Present
112,2025-09-16,Present
1213,2025-05-26,Absent
569,2025-01-11,Absent
4963,2025-08-12,Absent
3415,2025-09-05,Absent
743,2025-03-28,Absent
4737,2025-01-18,Present
507,2025-05-07,Present
3102,2025-05-26,Absent
3531,2025-09-22,Present
4379,2025-01-31,Absent
4208,2025-04-28,Absent
2739,2025-02-01,Present
4913,2025-09-18,Present
4367,2025-11-06,Absent
4172,2025-10-23,Absent
4326,2025-03-24,Present
2657,2025-06-07,Absent
3061,2025-06-18,Absent
3118,2025-09-15,Present
1906,2025-10-14,Absent
1742,2025-10-15,Absent
2791,2025-05-04,Present
4020,2025-06-07,Present
1017,2025-02-26,Absent
4514,2025-04-29,Present
763,2025-10-10,Absent
1022,2025-07-16,Present
4638,2025-09-15,Absent
2184,2025-03-29,Absent
1671,2025-08-03,Present
1323,2025-05-19,Absent
4219,2025-05-04,Present
1204,2025-03-17,Present
3337,2025-06-18,Absent
436,2025-01-08,Absent
3502,2025-05-11,Present
3731,2025-10-31,Present
2736,2025-05-23,Absent
1905,2025-05-09,Present
3185,2025-08-06,Absent
2817,2025-11-04,Present
720,2025-06-25,Present
233,2025-03-19,Present
381,2025-10-10,Absent
574,2025-06-28,Absent
653,2025-02-04,Present
2379,2025-09-10,Present
3590,2025-05-04,Present
1814,2025-08-04,Present
2286,2025-05-31,Present
1770,2025-03-19,Absent
3035,2025-06-23,Absent
2300,2025-01-16,Absent
999,2025-09-01,Present
1818,2025-09-10,Present
140,2025-09-02,Present
896,2025-08-04,Present
489,2025-05-18,Absent
4650,2025-04-23,Absent
4609,2025-07-07,Absent
977,2025-06-11,Present
1097,2025-07-22,Absent
3611,2025-01-06,Absent
3598,2025-03-19,Present
4581,2025-08-04,Absent
3436,2025-05-10,Present
3246,2025-08-08,Present
4725,2025-03-07,Present
4109,2025-09-05,Absent
2090,2025-10-17,Absent
1308,2025-08-15,Present
1144,2025-09-22,Present
1797,2025-04-15,Present
2222,2025-03-24,Absent
268,2025-01-15,Present
3010,2025-11-10,Present
3740,2025-06-19,Present
1262,2025-08-03,Present
2601,2025-03-13,Present
2820,2025-03-03,Present
4860,2025-07-01,Absent
194,2025-05-01,Present
3183,2025-05-23,Absent
2788,2025-01-23,Present
1436,2025-10-05,Present
4178,2025-08-07,Absent
2442,2025-11-07,Absent
1006,2025-09-30,Present
2778,2025-06-21,Absent
2346,2025-06-07,Present
3579,2025-06-18,Present
2657,2025-04-13,Present
4832,2025-10-03,Absent
3803,2025-05-18,Absent
603,2025-04-04,Absent
4989,2025-09-28,Present
3068,2025-03-04,Present
3088,2025-02-28,Present
740,2025-04-18,Present
3207,2025-05-12,Absent
835,2025-05-26,Absent
471,2025-08-20,Present
4161,2025-05-05,Absent
4429,2025-09-27,Absent
1280,2025-01-27,Present
4583,2025-01-09,Present
107,2025-03-30,Present
436,2025-08-08,Absent
3237,2025-04-04,Present
894,2025-04-15,Absent
1722,2025-10-18,Present
1771,2025-08-27,Present
862,2025-09-10,Present
3301,2025-10-09,Absent
3852,2025-05-23,Present
3406,2025-09-19,Present
4989,2025-07-29,Absent
3379,2025-08-15,Absent
2948,2025-03-03,Absent
4667,2025-08-31,Present
1500,2025-03-19,Absent
3042,2025-08-14,Present
691,2025-09-20,Absent
222,2025-10-06,Present
658,2025-11-04,Present
518,2025-03-26,Present
2693,2025-10-08,Present
2302,2025-03-08,Absent
304,2025-09-19,Present
1082,2025-10-17,Absent
4288,2025-10-29,Present
4534,2025-09-14,Absent
4594,2025-06-24,Absent
2976,2025-06-11,Present
4299,2025-03-11,Present
4547,2025-01-22,Absent
4068,2025-01-29,Present
3569,2025-05-29,Absent
3954,2025-03-22,Absent
1227,2025-05-23,Absent
1014,2025-02-19,Present
4746,2025-07-23,Absent
165,2025-08-14,Absent
3727,2025-02-26,Present
3827,2025-05-10,Present
4026,2025-06-26,Present
3485,2025-06-28,Absent
1,2025-09-21,Absent
4319,2025-07-21,Absent
4532,2025-02-12,Absent
915,2025-02-23,Absent
211,2025-10-12,Present
3190,2025-04-22,Present
1728,2025-09-29,Present
852,2025-10-11,Absent
161,2025-07-28,Absent
2460,2025-08-26,Absent
3343,2025-04-07,Absent
544,2025-09-02,Absent
2442,2025-09-26,Absent
4773,2025-02-10,Absent
3608,2025-06-29,Present
821,2025-04-13,Absent
945,2025-06-26,Absent
281,2025-09-12,Absent
97,2025-06-13,Absent
2213,2025-01-17,Absent
2728,2025-08-18,Present
2091,2025-07-07,Present
1945,2025-04-01,Present
7,2025-03-04,Absent
1733,2025-09-11,Present
283,2025-10-12,Absent
2959,2025-02-01,Absent
4756,2025-02-05,Present
